Date,V39079,V39050,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39076,V39077,OR,ORR,TARGET,ACTUAL,TERMREPOS,SEC_LEND,V39068,V39071,V39072,V39073,V39074
2021-04-20, 0.25, 0.1683, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 298548, 0.0, 0.0, , , , , 
2021-04-19, 0.25, 0.1836, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 292797, 0.0, 0.0, , , , , 
2021-04-16, 0.25, 0.1721, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 293890, 0.0, 0.0, , , , , 
2021-04-15, 0.25, 0.1587, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 293395, 0.0, 0.0, , , , , 
2021-04-14, 0.25, 0.1575, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 312391, 0.0, 0.0, , , , , 
2021-04-13, 0.25, 0.1500, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 310723, 0.0, 0.0, , , , , 
2021-04-12, 0.25, 0.1488, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 307954, 0.0, 0.0, , , , , 
2021-04-09, 0.25, 0.1590, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 307127, 0.0, 0.0, , , , , 
2021-04-08, 0.25, 0.1482, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 306400, 705.0, 0.0, , , , , 
2021-04-07, 0.25, 0.1256, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 329553, 0.0, 0.0, , , , , 
2021-04-06, 0.25, 0.1499, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 329611, 0.0, 0.0, , , , , 
2021-04-05, 0.25, 0.1488, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 333537, 0.0, 0.0, , , , , 
2021-04-02, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2021-04-01, 0.25, 0.1493, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 338120, 0.0, 0.0, , , , , 
2021-03-31, 0.25, 0.1184, 0.50, 0.1400, 0.25, 0.50, 0.0, 0.0, Not available, 359611, 0.0, 0.0, , , , , 
2021-03-30, 0.25, 0.1488, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 349165, 0.0, 0.0, , , , , 
2021-03-29, 0.25, 0.1642, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 345981, 0.0, 0.0, , , , , 
2021-03-26, 0.25, 0.1619, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 346188, 0.0, 0.0, , , , , 
2021-03-25, 0.25, 0.1534, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 344404, 0.0, 0.0, , , , , 
2021-03-24, 0.25, 0.1528, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 361542, 0.0, 0.0, , , , , 
2021-03-23, 0.25, 0.1520, 0.50, 0.1400, 0.25, 0.50, 0.0, 0.0, Not available, 364343, 0.0, 0.0, , , , , 
2021-03-22, 0.25, 0.1555, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 369413, 0.0, 0.0, , , , , 
2021-03-19, 0.25, 0.1557, 0.50, 0.1300, 0.25, 0.50, 0.0, 0.0, Not available, 373126, 0.0, 0.0, , , , , 
2021-03-18, 0.25, 0.1601, 0.50, 0.1300, 0.25, 0.50, 0.0, 0.0, Not available, 369217, 0.0, 0.0, , , , , 
2021-03-17, 0.25, 0.1803, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 372983, 0.0, 0.0, , , , , 
2021-03-16, 0.25, 0.1948, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 379907, 0.0, 0.0, , , , , 
2021-03-15, 0.25, 0.2007, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 379794, 0.0, 0.0, , , , , 
2021-03-12, 0.25, 0.1967, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 382446, 0.0, 0.0, , , , , 
2021-03-11, 0.25, 0.2008, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 382278, 375.0, 0.0, , , , , 
2021-03-10, 0.25, 0.2070, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 387928, 0.0, 0.0, , , , , 
2021-03-09, 0.25, 0.2146, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 387352, 0.0, 0.0, , , , , 
2021-03-08, 0.25, 0.2148, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 385505, 0.0, 0.0, , , , , 
2021-03-05, 0.25, 0.2070, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 386754, 0.0, 0.0, , , , , 
2021-03-04, 0.25, 0.2074, 0.50, 0.1700, 0.25, 0.50, 0.0, 0.0, Not available, 390365, 0.0, 0.0, , , , , 
2021-03-03, 0.25, 0.2044, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 394126, 0.0, 0.0, , , , , 
2021-03-02, 0.25, 0.2002, 0.50, 0.1600, 0.25, 0.50, 0.0, 0.0, Not available, 401447, 0.0, 0.0, , , , , 
2021-03-01, 0.25, 0.1983, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 402655, 0.0, 0.0, , , , , 
2021-02-26, 0.25, 0.2151, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 386975, 0.0, 0.0, , , , , 
2021-02-25, 0.25, 0.2111, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 391728, 45.0, 0.0, , , , , 
2021-02-24, 0.25, 0.2270, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 389950, 0.0, 0.0, , , , , 
2021-02-23, 0.25, 0.2026, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 384239, 0.0, 0.0, , , , , 
2021-02-22, 0.25, 0.2039, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 382224, 0.0, 0.0, , , , , 
2021-02-19, 0.25, 0.2187, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 383200, 0.0, 0.0, , , , , 
2021-02-18, 0.25, 0.2106, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 383805, 0.0, 0.0, , , , , 
2021-02-17, 0.25, 0.2193, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 379440, 0.0, 0.0, , , , , 
2021-02-16, 0.25, 0.2187, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 378369, 0.0, 0.0, , , , , 
2021-02-15, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, 379697, Bank holiday, Bank holiday, , , , , 
2021-02-12, 0.25, 0.2179, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 378581, 0.0, 0.0, , , , , 
2021-02-11, 0.25, 0.2202, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 378153, 0.0, 0.0, , , , , 
2021-02-10, 0.25, 0.1998, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 366595, 0.0, 0.0, , , , , 
2021-02-09, 0.25, 0.2182, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 366606, 0.0, 0.0, , , , , 
2021-02-08, 0.25, 0.2076, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 366069, 0.0, 0.0, , , , , 
2021-02-05, 0.25, 0.2122, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 364098, 0.0, 0.0, , , , , 
2021-02-04, 0.25, 0.2132, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 365273, 0.0, 0.0, , , , , 
2021-02-03, 0.25, 0.1959, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 367154, 0.0, 0.0, , , , , 
2021-02-02, 0.25, 0.1996, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 371742, 0.0, 0.0, , , , , 
2021-02-01, 0.25, 0.1978, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 373790, 0.0, 0.0, , , , , 
2021-01-29, 0.25, 0.1878, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 370151, 0.0, 0.0, , , , , 
2021-01-28, 0.25, 0.1960, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 369253, 0.0, 0.0, , , , , 
2021-01-27, 0.25, 0.1908, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 361446, 0.0, 0.0, , , , , 
2021-01-26, 0.25, 0.1788, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 354144, 0.0, 0.0, , , , , 
2021-01-25, 0.25, 0.1848, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 354367, 0.0, 0.0, , , , , 
2021-01-22, 0.25, 0.1837, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 356688, 0.0, 0.0, , , , , 
2021-01-21, 0.25, 0.1725, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 358633, 0.0, 0.0, , , , , 
2021-01-20, 0.25, 0.1653, 0.50, 0.1300, 0.25, 0.50, 0.0, 0.0, Not available, 357676, 0.0, 0.0, , , , , 
2021-01-19, 0.25, 0.1680, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 349717, 0.0, 0.0, , , , , 
2021-01-18, 0.25, 0.1856, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 348718, 0.0, 0.0, , , , , 
2021-01-15, 0.25, 0.1887, 0.50, 0.1500, 0.25, 0.50, 0.0, 0.0, Not available, 347110, 0.0, 0.0, , , , , 
2021-01-14, 0.25, 0.1973, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 351933, 145.0, 0.0, , , , , 
2021-01-13, 0.25, 0.2047, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 340861, 0.0, 0.0, , , , , 
2021-01-12, 0.25, 0.2015, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 340324, 0.0, 0.0, , , , , 
2021-01-11, 0.25, 0.2005, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 338499, 0.0, 0.0, , , , , 
2021-01-08, 0.25, 0.1962, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 340635, 0.0, 0.0, , , , , 
2021-01-07, 0.25, 0.1938, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 339855, 0.0, 0.0, , , , , 
2021-01-06, 0.25, 0.1846, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 338963, 0.0, 0.0, , , , , 
2021-01-05, 0.25, 0.1425, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 344457, 0.0, 0.0, , , , , 
2021-01-04, 0.25, 0.0985, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 346655, 0.0, 0.0, , , , , 
2021-01-01, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-12-31, 0.25, 0.1711, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 345664, 0.0, 0.0, , , , , 
2020-12-30, 0.25, 0.1820, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 344435, 0.0, 0.0, , , , , 
2020-12-29, 0.25, 0.1604, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 343713, 0.0, 0.0, , , , , 
2020-12-28, Bank holiday, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-12-25, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-12-24, 0.25, 0.1752, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 345525, 0.0, 0.0, , , , , 
2020-12-23, 0.25, 0.1811, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 343468, 0.0, 0.0, , , , , 
2020-12-22, 0.25, 0.1804, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 347986, 0.0, 0.0, , , , , 
2020-12-21, 0.25, 0.1957, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 344577, 0.0, 0.0, , , , , 
2020-12-18, 0.25, 0.1955, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 343380, 0.0, 0.0, , , , , 
2020-12-17, 0.25, 0.1986, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 337326, 200.0, 0.0, , , , , 
2020-12-16, 0.25, 0.2071, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 327057, 0.0, 0.0, , , , , 
2020-12-15, 0.25, 0.1962, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 323520, 0.0, 0.0, , , , , 
2020-12-14, 0.25, 0.1872, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 325566, 0.0, 0.0, , , , , 
2020-12-11, 0.25, 0.2103, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 321583, 0.0, 0.0, , , , , 
2020-12-10, 0.25, 0.2142, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 319111, 0.0, 0.0, , , , , 
2020-12-09, 0.25, 0.2200, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 323582, 0.0, 0.0, , , , , 
2020-12-08, 0.25, 0.2123, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 325023, 0.0, 0.0, , , , , 
2020-12-07, 0.25, 0.2184, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 323721, 0.0, 0.0, , , , , 
2020-12-04, 0.25, 0.2082, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 325691, 0.0, 0.0, , , , , 
2020-12-03, 0.25, 0.2196, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 326345, 25.0, 0.0, , , , , 
2020-12-02, 0.25, 0.2227, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 326336, 0.0, 0.0, , , , , 
2020-12-01, 0.25, 0.2291, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 331657, 0.0, 0.0, , , , , 
2020-11-30, 0.25, 0.2271, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 327227, 0.0, 0.0, , , , , 
2020-11-27, 0.25, 0.2277, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 328318, 0.0, 0.0, , , , , 
2020-11-26, 0.25, 0.2262, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 326533, 0.0, 0.0, , , , , 
2020-11-25, 0.25, 0.2308, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 322198, 0.0, 0.0, , , , , 
2020-11-24, 0.25, 0.2359, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 321454, 0.0, 0.0, , , , , 
2020-11-23, 0.25, 0.2324, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 318915, 0.0, 0.0, , , , , 
2020-11-20, 0.25, 0.2341, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 317248, 0.0, 0.0, , , , , 
2020-11-19, 0.25, 0.2336, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 314673, 350.0, 0.0, , , , , 
2020-11-18, 0.25, 0.2327, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 303667, 0.0, 0.0, , , , , 
2020-11-17, 0.25, 0.2274, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 302946, 0.0, 0.0, , , , , 
2020-11-16, 0.25, 0.2279, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 302734, 0.0, 0.0, , , , , 
2020-11-13, 0.25, 0.2217, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 302404, 0.0, 0.0, , , , , 
2020-11-12, 0.25, 0.2280, 0.50, 0.1800, 0.25, 0.50, 0.0, 0.0, Not available, 298919, 0.0, 0.0, , , , , 
2020-11-11, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-11-10, 0.25, 0.1974, 0.50, 0.1900, 0.25, 0.50, 0.0, 0.0, Not available, 303027, 0.0, 0.0, , , , , 
2020-11-09, 0.25, 0.2137, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 301600, 0.0, 0.0, , , , , 
2020-11-06, 0.25, 0.2179, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 292373, 0.0, 0.0, , , , , 
2020-11-05, 0.25, 0.2253, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 291185, 0.0, 0.0, , , , , 
2020-11-04, 0.25, 0.2255, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 297247, 0.0, 0.0, , , , , 
2020-11-03, 0.25, 0.2158, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 305486, 0.0, 0.0, , , , , 
2020-11-02, 0.25, 0.2111, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 306735, 0.0, 0.0, , , , , 
2020-10-30, 0.25, 0.2257, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 303454, 0.0, 0.0, , , , , 
2020-10-29, 0.25, 0.2320, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 301402, 0.0, 0.0, , , , , 
2020-10-28, 0.25, 0.2365, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 298988, 0.0, 0.0, , , , , 
2020-10-27, 0.25, 0.2352, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 296003, 0.0, 0.0, , , , , 
2020-10-26, 0.25, 0.2313, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 295471, 0.0, 0.0, , , , , 
2020-10-23, 0.25, 0.2334, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 299531, 0.0, 0.0, , , , , 
2020-10-22, 0.25, 0.2327, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 301501, 0.0, 0.0, , , , , 
2020-10-21, 0.25, 0.2308, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 297754, 0.0, 0.0, , , , , 
2020-10-20, 0.25, 0.2317, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 299466, 0.0, 0.0, , , , , 
2020-10-19, 0.25, 0.2321, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 292107, 0.0, 0.0, , , , , 
2020-10-16, 0.25, 0.2277, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 294353, 0.0, 0.0, , , , , 
2020-10-15, 0.25, 0.2364, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 295468, 0.0, 0.0, , , , , 
2020-10-14, 0.25, 0.2218, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 297576, 0.0, 0.0, , , , , 
2020-10-13, 0.25, 0.2340, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 296112, 0.0, 0.0, , , , , 
2020-10-12, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-10-09, 0.25, 0.2340, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 301380, 0.0, 0.0, , , , , 
2020-10-08, 0.25, 0.2294, 0.50, 0.2000, 0.25, 0.50, 0.0, 0.0, Not available, 303479, 0.0, 0.0, , , , , 
2020-10-07, 0.25, 0.2251, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 310717, 0.0, 0.0, , , , , 
2020-10-06, 0.25, 0.2361, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 310261, 0.0, 0.0, , , , , 
2020-10-05, 0.25, 0.2326, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 309154, 0.0, 0.0, , , , , 
2020-10-02, 0.25, 0.2376, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 322423, 0.0, 0.0, , , , , 
2020-10-01, 0.25, 0.2325, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 329687, 0.0, 0.0, , , , , 
2020-09-30, 0.25, 0.2000, 0.50, 0.2100, 0.25, 0.50, 0.0, 0.0, Not available, 337195, 0.0, 0.0, , , , , 
2020-09-29, 0.25, 0.2352, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 325497, 0.0, 0.0, , , , , 
2020-09-28, 0.25, 0.2230, 0.50, 0.2200, 0.25, 0.50, 0.0, 0.0, Not available, 325025, 0.0, 0.0, , , , , 
2020-09-25, 0.25, 0.2171, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 324687, 0.0, 0.0, , , , , 
2020-09-24, 0.25, 0.2170, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 327192, 0.0, 0.0, , , , , 
2020-09-23, 0.25, 0.2337, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 333521, 0.0, 0.0, , , , , 
2020-09-22, 0.25, 0.2177, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 332672, 0.0, 0.0, , , , , 
2020-09-21, 0.25, 0.2231, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 331985, 0.0, 0.0, , , , , 
2020-09-18, 0.25, 0.2316, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 333354, 0.0, 0.0, , , , , 
2020-09-17, 0.25, 0.2266, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 325981, 265.0, 0.0, , , , , 
2020-09-16, 0.25, 0.2284, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 324926, 0.0, 0.0, , , , , 
2020-09-15, 0.25, 0.2216, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 320007, 0.0, 0.0, , , , , 
2020-09-14, 0.25, 0.2307, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 321569, 0.0, 0.0, , , , , 
2020-09-11, 0.25, 0.2312, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 324243, 0.0, 0.0, , , , , 
2020-09-10, 0.25, 0.2371, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 324177, 0.0, 0.0, , , , , 
2020-09-09, 0.25, 0.2348, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 322149, 0.0, 0.0, , , , , 
2020-09-08, 0.25, 0.2335, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 319873, 0.0, 0.0, , , , , 
2020-09-07, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday, , , , , 
2020-09-04, 0.25, 0.2371, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 321327, 0.0, 0.0, , , , , 
2020-09-03, 0.25, 0.2335, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 318729, 120.0, 0.0, , , , , 
2020-09-02, 0.25, 0.2379, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 320542, 0.0, 0.0, , , , , 
2020-09-01, 0.25, 0.2380, 0.50, 0.2400, 0.25, 0.50, 0.0, 0.0, Not available, 321208, 0.0, 0.0, , , , , 
2020-08-31, 0.25, 0.2360, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 307540, 0.0, 0.0, , , , , 
2020-08-28, 0.25, 0.2359, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 312628, 0.0, 0.0, , , , , 
2020-08-27, 0.25, 0.2360, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 315107, 50.0, 0.0, , , , , 
2020-08-26, 0.25, 0.2317, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 304777, 0.0, 0.0, , , , , 
2020-08-25, 0.25, 0.2331, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 304634, 0.0, 0.0, , , , , 
2020-08-24, 0.25, 0.2400, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 303208, 0.0, 0.0, , , , , 
2020-08-21, 0.25, 0.2313, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 306841, 0.0, 0.0, , , , , 
2020-08-20, 0.25, 0.2370, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 308206, 105.0, 0.0, , , , , 
2020-08-19, 0.25, 0.2339, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 297433, 0.0, 0.0, , , , , 
2020-08-18, 0.25, 0.2398, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 292839, 0.0, 0.0, , , , , 
2020-08-17, 0.25, 0.2369, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 291354, 0.0, 0.0, , , , , 
2020-08-14, 0.25, 0.2394, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 293071, 0.0, 0.0, , , , , 
2020-08-13, 0.25, 0.2416, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 296049, 0.0, 0.0, , , , , 
2020-08-12, 0.25, 0.2310, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 290068, 0.0, 0.0, , , , , 
2020-08-11, 0.25, 0.2412, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 289253, 0.0, 0.0, , , , , 
2020-08-10, 0.25, 0.2426, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 286168, 0.0, 0.0, , , , , 
2020-08-07, 0.25, 0.2412, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 291527, 0.0, 0.0, , , , , 
2020-08-06, 0.25, 0.2478, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 293359, 110.0, 0.0, , , , , 
2020-08-05, 0.25, 0.2469, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 283142, 0.0, 0.0, , , , , 
2020-08-04, 0.25, 0.2454, 0.50, 0.2300, 0.25, 0.50, 0.0, 0.0, Not available, 284745, 0.0, 0.0, , , , , 
2020-08-03, 0.25, Bank holiday, 0.50, Bank holiday, 0.25, 0.50, Bank holiday, Bank holiday, Not available, 288487, Bank holiday, Bank holiday, , , , , 
2020-07-31, 0.25, 0.2427, 0.50, 0.2500, 0.25, 0.50, 0.0, 0.0, Not available, 281972, 0.0, 0.0, , , , , 
