date,FXUSDCAD,log_fx,diff_log_fx
2025-08-29,1.3742,0.3178717436148386,-0.008117162991528981
2025-09-05,1.3829,0.32418274348847564,0.006310999873637035
2025-09-12,1.3848,0.32555572487986245,0.0013729813913868072
2025-09-19,1.3788,0.32121355566057325,-0.004342169219289205
2025-09-26,1.3941,0.3322490457769052,0.01103549011633198
2025-10-03,1.3953,0.333109445916024,0.0008604001391187555
2025-10-10,1.4,0.3364722366212129,0.0033627907051889117
2025-10-17,1.4035,0.33896911681980013,0.002496880198587237
2025-10-24,1.4014,0.33747173695429644,-0.0014973798655036896
2025-10-31,1.4018,0.3377571250840873,0.00028538812979084227
2025-11-07,1.4063,0.34096214189406504,0.0032050168099777565
2025-11-14,1.4025,0.3382563584147144,-0.002705783479350632
2025-11-21,1.41,0.34358970439007686,0.005333345975362447
2025-11-28,1.3979,0.3349711104949457,-0.008618593895131144
2025-12-05,1.386,0.32642190076771144,-0.008549209727234275
2025-12-12,1.3769,0.31983459546818965,-0.006587305299521784
2025-12-19,1.3781,0.3207057388989622,0.0008711434307725474
2025-12-26,1.3674,0.3129111264975565,-0.0077946124014057205
2026-01-02,1.3737,0.31750782934902233,0.00459670285146585
2026-01-09,1.3896,0.3290159359447581,0.011508106595735756
2026-01-16,1.3913,0.330238561865694,0.0012226259209359158
2026-01-23,1.3732,0.3171437826013999,-0.013094779264294087
2026-01-30,1.3562,0.30468667126760474,-0.012457111333795179
2026-02-06,1.3648,0.31100789775527765,0.006321226487672915
2026-02-13,1.3614,0.308513582031714,-0.002494315723563678
2026-02-20,1.3689,0.3140074976193295,0.005493915587615528
2026-02-27,1.3642,0.310568176238482,-0.0034393213808475154
2026-03-06,1.3613,0.3084401255362903,-0.002128050702191686
2026-03-13,1.3716,0.3159779416066282,0.007537816070337877
2026-03-20,1.3718,0.3161237460830839,0.00014580447645573535
2026-03-27,1.3875,0.3275035666384525,0.01137982055536857
2026-04-03,1.3918,0.3305978734286126,0.003094306790160095
2026-04-10,1.3825,0.32389345441435285,-0.0067044190142597215
2026-04-17,1.3671,0.3126917079558095,-0.011201746458543382
2026-04-24,1.3678,0.31320360968185856,0.000511901726049091
2026-05-01,1.3576,0.3057184349378794,-0.007485174743979139
2026-05-08,1.3686,0.3137883195362603,0.008069884598380872
2026-05-15,1.3752,0.31859917508650243,0.004810855550242132
2026-05-22,1.3809,0.3227354605091684,0.004136285422665975
2026-05-29,1.3798,0.3219385611298712,-0.0007968993792972223
2026-06-05,1.3924,0.3310288769551468,0.009090315825275641
2026-06-12,1.3977,0.3348280285087237,0.0037991515535768516
2026-06-19,1.4171,0.34861252984868774,0.013784501339964061
2026-06-26,1.4186,0.34967046978584937,0.0010579399371616338
2026-07-03,1.4206,0.3510793175815726,0.001408847795723256
